gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_biotype,gene_name,Essentiality,Functional
Rv0826,200.6717846,3.944040579,0.26203419,15.05162581,3.36853E-51,7.97883E-50,protein_coding,NA,NE,conserved hypotheticals
Rv0827c,79.70179621,2.898420147,0.187857238,15.42884467,1.04728E-53,2.68735E-52,protein_coding,kmtR,NE,regulatory proteins
Rv0828c,34.96800867,0.153161716,0.256670858,0.596724215,0.550691523,0.601478353,protein_coding,NA,NE,intermediary metabolism and respiration
Rv0830,582.1901121,5.12652556,0.167617354,30.58469448,1.9558E-205,6.0225E-203,protein_coding,NA,NE,lipid metabolism
Rv0831c,2331.77975,-0.008229173,0.105502569,-0.077999736,0.937828263,0.948490788,protein_coding,NA,NE,conserved hypotheticals
Rvnt10,2.843139538,-0.50052587,0.881382739,-0.56788708,0.570111646,0.620488558,tRNA,lysT,NA,NA
Rvnt11,332.8261371,-1.535510062,0.286329657,-5.362734971,8.19712E-08,2.29945E-07,tRNA,gluT,NA,NA
Rvnt12,12.08730314,-2.636967561,0.6542579,-4.030471102,5.56652E-05,0.000114505,tRNA,aspT,NA,NA
Rvnt13,48.01589077,-3.083359257,0.390902194,-7.887802385,3.07554E-15,1.59268E-14,tRNA,pheU,NA,NA
Rv0832,106.9623146,-0.962567758,0.212099723,-4.538279185,5.67151E-06,1.31004E-05,protein_coding,PE_PGRS12,NE,PE/PPE
Rv0833,43.30748441,-0.931613934,0.418335626,-2.226953373,0.02595039,0.037733168,protein_coding,PE_PGRS13,NE,PE/PPE
Rv0834c,1317.53661,0.140357533,0.157372197,0.891882656,0.372455832,0.42732608,protein_coding,PE_PGRS14,NE,PE/PPE
Rv0835,345.9960841,0.465765169,0.141676511,3.287525686,0.00101072,0.001789434,protein_coding,lpqQ,NE,cell wall and cell processes
Rv0836c,46.5185961,1.167960502,0.241239956,4.841488632,1.2887E-06,3.21412E-06,protein_coding,NA,NE,conserved hypotheticals
Rv0837c,123.5974933,1.535905758,0.22216568,6.913334933,4.7339E-12,1.87436E-11,protein_coding,NA,NE,conserved hypotheticals
Rv0838,178.489935,-0.009396971,0.131003377,-0.071730753,0.942816182,0.952813223,protein_coding,lpqR,NE,cell wall and cell processes
Rv0839,750.4014863,-0.13478724,0.193636877,-0.696082492,0.48637717,0.540074289,protein_coding,NA,NE,conserved hypotheticals
Rv0840c,162.9533196,0.993423479,0.235758504,4.213733384,2.51184E-05,5.39425E-05,protein_coding,pip,NE,intermediary metabolism and respiration
Rv0841,8.940787734,1.445399905,0.862764773,1.675311684,0.093873094,0.122276783,protein_coding,NA,NE,cell wall and cell processes
Rv0842,107.7518704,-0.298471,0.193750037,-1.540495191,0.123439694,0.157315854,protein_coding,NA,NE,cell wall and cell processes
Rv0843,76.87373698,0.149925193,0.194699156,0.770035148,0.441279043,0.495356144,protein_coding,NA,NE,intermediary metabolism and respiration
Rv0844c,410.9964648,0.048335237,0.126436624,0.382288257,0.702247564,0.740737022,protein_coding,narL,NE,regulatory proteins
Rv0845,197.3869695,-0.678262517,0.1970231,-3.442553268,0.00057625,0.001051861,protein_coding,NA,NE,regulatory proteins
Rv0846c,232.9633036,0.79889187,0.15456501,5.168646305,2.35796E-07,6.2968E-07,protein_coding,NA,NE,intermediary metabolism and respiration
Rv0847,633.9089643,0.241122921,0.236515363,1.019481009,0.307974664,0.359843135,protein_coding,lpqS,NE,cell wall and cell processes
Rv0848,347.7320714,-0.291571494,0.187571481,-1.554455363,0.120075836,0.153517589,protein_coding,cysK2,NE,intermediary metabolism and respiration
Rv0849,121.6753331,-0.776049887,0.236474484,-3.281748935,0.001031654,0.001824884,protein_coding,NA,NE,cell wall and cell processes
Rv0851c,202.6554996,-0.143414692,0.130298966,-1.100658711,0.271045223,0.32100415,protein_coding,NA,NE,intermediary metabolism and respiration
Rv0852,209.8860996,-0.630870273,0.187861318,-3.358170164,0.000784603,0.001407784,protein_coding,NA,NE,lipid metabolism
Rv0853c,688.6048347,0.844658374,0.144622993,5.840415538,5.20708E-09,1.61331E-08,protein_coding,pdc,NE,intermediary metabolism and respiration
Rv0854,274.3589393,0.634012151,0.167383619,3.787778973,0.000152,0.000297679,protein_coding,NA,NE,conserved hypotheticals
Rv0855,278.3440183,-0.304544226,0.115886516,-2.627952219,0.008590058,0.013405849,protein_coding,far,NE,lipid metabolism
Rv0856,508.124733,0.763669225,0.159427828,4.790062267,1.6673E-06,4.11225E-06,protein_coding,NA,NE,conserved hypotheticals
Rv0857,676.1235712,1.548917331,0.105957953,14.61822621,2.14927E-48,4.67583E-47,protein_coding,NA,NE,conserved hypotheticals
Rv0858c,216.8107583,-0.28643498,0.14837708,-1.930453008,0.053550732,0.073588597,protein_coding,dapC,NE,intermediary metabolism and respiration
Rv0859,2686.633325,3.277882716,0.071327175,45.95559416,0,0,protein_coding,NA,NE,lipid metabolism
Rv0860,6114.348166,2.992147336,0.097003252,30.84584571,6.3684E-209,2.1244E-206,protein_coding,fadB,NE,lipid metabolism
Rv0861c,1429.513645,-0.014660835,0.123612307,-0.11860336,0.905589603,0.922045018,protein_coding,ercc3,NE,information pathways
Rv0862c,458.5020261,-0.457789296,0.143819348,-3.183085592,0.001457145,0.002532763,protein_coding,NA,NE,conserved hypotheticals
Rv0863,640.4080809,1.004535136,0.161660816,6.213844266,5.17038E-10,1.74806E-09,protein_coding,NA,NE,conserved hypotheticals
Rv0864,889.8069611,0.63164875,0.152939823,4.130047608,3.62688E-05,7.63323E-05,protein_coding,moaC2,NE,intermediary metabolism and respiration
Rv0865,272.7119001,0.487122178,0.171829312,2.834918984,0.004583731,0.007425607,protein_coding,mog,NE,intermediary metabolism and respiration
Rv0866,184.1286283,0.272891208,0.193136299,1.412946242,0.157671531,0.196929529,protein_coding,moaE2,NE,intermediary metabolism and respiration
Rv0867c,2425.958185,-3.402803527,0.333926168,-10.19028712,2.19116E-24,2.06868E-23,protein_coding,rpfA,NE,cell wall and cell processes
Rv0868c,678.6348552,-0.609860671,0.149499997,-4.079335666,4.51646E-05,9.39189E-05,protein_coding,moaD2,NE,intermediary metabolism and respiration
Rv0869c,732.1624401,-0.483191827,0.156047619,-3.096438323,0.001958606,0.003341986,protein_coding,moaA2,NE,intermediary metabolism and respiration
Rv0870c,660.9534153,-0.066890567,0.172941575,-0.386781299,0.698918123,0.738002966,protein_coding,NA,NE,cell wall and cell processes
Rv0871,1008.945816,-1.70754604,0.162040202,-10.53779262,5.78406E-26,5.99834E-25,protein_coding,cspB,NE,"virulence, detoxification, adaptation"
Rv0872c,1772.855154,1.350839938,0.287377764,4.700572238,2.59433E-06,6.24106E-06,protein_coding,PE_PGRS15,NE,PE/PPE
Rv0873,3247.445801,1.008319803,0.135740267,7.42830281,1.1E-13,4.9811E-13,protein_coding,fadE10,NE,lipid metabolism
Rv0874c,151.2805345,0.637910165,0.184902982,3.449972299,0.000560644,0.001026651,protein_coding,NA,NE,conserved hypotheticals
Rv0875c,255.7646319,1.060604329,0.140180016,7.566016611,3.84843E-14,1.81025E-13,protein_coding,NA,NE,cell wall and cell processes
Rv0876c,1155.990891,1.432484838,0.130244419,10.99843551,3.88819E-28,4.51143E-27,protein_coding,NA,NE,cell wall and cell processes
Rv0877,1689.096366,0.658001998,0.169458531,3.882967686,0.000103189,0.0002052,protein_coding,NA,GA,conserved hypotheticals
Rv0878c,156.4125325,-1.221259956,0.199351775,-6.126155408,9.00279E-10,2.99569E-09,protein_coding,PPE13,GA,PE/PPE
Rv0879c,201.3702304,-1.02093375,0.139265011,-7.330870428,2.28663E-13,1.00808E-12,protein_coding,NA,NE,cell wall and cell processes
Rv0880,119.5585518,-1.236414786,0.215123469,-5.747465832,9.05909E-09,2.74724E-08,protein_coding,NA,Uncertain,regulatory proteins
Rv0881,138.2580453,-1.656642571,0.181053747,-9.150004356,5.69313E-20,3.99117E-19,protein_coding,NA,NE,intermediary metabolism and respiration
Rv0882,23.09069933,-2.305347467,0.512594176,-4.49741252,6.87854E-06,1.57432E-05,protein_coding,NA,NE,cell wall and cell processes
Rv0883c,834.5606267,0.782539668,0.116689121,6.706192159,1.99769E-11,7.5655E-11,protein_coding,NA,ES,conserved hypotheticals
Rv0884c,1076.899067,1.005670266,0.170538988,5.897010883,3.70145E-09,1.16577E-08,protein_coding,serC,ES,intermediary metabolism and respiration
Rv0885,1612.760352,2.702266089,0.205393814,13.15651157,1.5613E-39,2.70557E-38,protein_coding,NA,NE,conserved hypotheticals
Rv0886,434.7910808,2.086077693,0.193009955,10.80813523,3.15008E-27,3.46423E-26,protein_coding,fprB,NE,intermediary metabolism and respiration
Rv0887c,156.4937365,0.377342875,0.197237759,1.913137105,0.055730503,0.076243747,protein_coding,NA,NE,conserved hypotheticals
Rv0888,591.6744057,-1.899449312,0.322674105,-5.886587367,3.94251E-09,1.23682E-08,protein_coding,NA,NE,cell wall and cell processes
Rv0889c,617.7542524,0.163205749,0.14319334,1.139757959,0.254387153,0.304064429,protein_coding,citA,NE,intermediary metabolism and respiration
Rv0890c,532.8661432,-1.56866606,0.126286984,-12.42143892,1.99933E-35,3.0547E-34,protein_coding,NA,NE,regulatory proteins
Rv0891c,177.2758307,-1.218606689,0.182606485,-6.673403117,2.49939E-11,9.36802E-11,protein_coding,NA,NE,regulatory proteins
Rv0892,411.5426912,-1.464121331,0.134190139,-10.91079677,1.02355E-27,1.164E-26,protein_coding,NA,NE,intermediary metabolism and respiration
Rv0893c,83.84940508,-0.599707797,0.15014537,-3.994181083,6.49182E-05,0.000132047,protein_coding,NA,NE,lipid metabolism
Rv0894,33.71551329,-0.271711753,0.265795881,-1.0222572,0.306659184,0.358515396,protein_coding,NA,NE,regulatory proteins
Rv0895,54.99367736,-1.126648223,0.237653481,-4.740718365,2.12962E-06,5.16658E-06,protein_coding,NA,NE,lipid metabolism
Rv0896,4357.198572,0.598613775,0.134105643,4.463747861,8.05383E-06,1.83179E-05,protein_coding,gltA2,GD,intermediary metabolism and respiration
Rv0897c,479.4034844,1.197420662,0.134874178,8.878057156,6.80383E-19,4.50177E-18,protein_coding,NA,NE,intermediary metabolism and respiration
Rv0898c,315.9777607,1.500841222,0.196417161,7.641090093,2.1539E-14,1.03631E-13,protein_coding,NA,Uncertain,conserved hypotheticals
Rv0899,387.8317218,-0.118878323,0.137284773,-0.865925049,0.386531266,0.441450686,protein_coding,arfA,NE,cell wall and cell processes
Rv0900,27.5444829,0.066044827,0.252875328,0.261175448,0.793957211,0.825938336,protein_coding,arfB,NE,cell wall and cell processes
Rv0901,323.0233689,-0.245380572,0.154482805,-1.58840055,0.112195793,0.144272329,protein_coding,arfC,NE,cell wall and cell processes
Rv0902c,708.7046576,1.417391583,0.155974573,9.087324662,1.01506E-19,7.0299E-19,protein_coding,prrB,ES,regulatory proteins
Rv0903c,905.6370324,1.352926926,0.138879629,9.741723382,2.00131E-22,1.67951E-21,protein_coding,prrA,ES,regulatory proteins
Rv0904c,146.2985276,-0.81473988,0.175898216,-4.631882568,3.62356E-06,8.55758E-06,protein_coding,accD3,NE,lipid metabolism
Rv0905,867.4221765,1.587267209,0.100550666,15.78574537,3.90015E-56,1.13133E-54,protein_coding,echA6,NE,lipid metabolism
Rv0906,777.3072963,1.734102603,0.174961692,9.91132737,3.71675E-23,3.29163E-22,protein_coding,NA,NE,conserved hypotheticals
Rv0907,745.7585411,0.788902457,0.142025072,5.554670339,2.78136E-08,8.0973E-08,protein_coding,NA,NE,cell wall and cell processes
Rv0908,891.4819645,0.326322381,0.099627494,3.275424974,0.001055031,0.001864587,protein_coding,ctpE,NE,cell wall and cell processes
Rv0909,401.1246061,-0.462357873,0.264004261,-1.751327313,0.079889546,0.106068939,protein_coding,NA,NE,conserved hypotheticals
Rv0910,823.0750627,-0.657921868,0.195291148,-3.368928254,0.000754611,0.001357011,protein_coding,NA,NE,conserved hypotheticals
Rv0911,307.895947,-0.546861191,0.130659198,-4.185401417,2.84663E-05,6.05797E-05,protein_coding,NA,NE,conserved hypotheticals
Rv0912,113.3020322,-0.329800175,0.16469815,-2.002452216,0.045236117,0.062940625,protein_coding,NA,NE,cell wall and cell processes
Rv0913c,699.2700397,0.75485872,0.130630067,5.778598602,7.53254E-09,2.29823E-08,protein_coding,NA,NE,intermediary metabolism and respiration
Rv0914c,390.757956,0.343967088,0.135113125,2.545771102,0.010903666,0.01667203,protein_coding,NA,NE,lipid metabolism
Rv0915c,74.67427881,1.189966482,0.18555789,6.41291233,1.42766E-10,5.05744E-10,protein_coding,PPE14,NE,PE/PPE
Rv0916c,56.46832652,1.152566372,0.172846209,6.668161144,2.59028E-11,9.69963E-11,protein_coding,PE7,NE,PE/PPE
Rv0917,478.6768452,-0.659519794,0.097797429,-6.743733437,1.54368E-11,5.89069E-11,protein_coding,betP,NE,cell wall and cell processes
Rv0918,72.01225585,1.08861237,0.212878919,5.113763152,3.15803E-07,8.34429E-07,protein_coding,NA,NE,conserved hypotheticals
Rv0919,77.38258453,-0.00911217,0.239343626,-0.038071498,0.969630676,0.975969725,protein_coding,NA,NE,intermediary metabolism and respiration
Rvnt14,68.56477129,-1.51337232,0.251508007,-6.017193392,1.77467E-09,5.73366E-09,tRNA,argT,NA,NA
Rv0920c,754.6030518,-1.282781305,0.144514454,-8.876491387,6.90025E-19,4.55803E-18,protein_coding,NA,NE,insertion seqs and phages
Rv0921,491.913733,0.667169126,0.187942426,3.549859072,0.000385437,0.000720647,protein_coding,NA,NE,insertion seqs and phages
Rv0922,8509.209958,-0.200005413,0.118206771,-1.691996253,0.090646688,0.118581272,protein_coding,NA,NE,insertion seqs and phages
Rv0923c,269.6403095,-0.943151309,0.151127246,-6.240776124,4.35405E-10,1.48082E-09,protein_coding,NA,NE,conserved hypotheticals
Rv0924c,151.728482,-0.882378704,0.174518801,-5.056066734,4.27992E-07,1.1154E-06,protein_coding,mntH,NE,cell wall and cell processes
Rv0925c,894.7475397,0.176337681,0.244911577,0.720005492,0.471521614,0.525181141,protein_coding,NA,NE,conserved hypotheticals
Rv0926c,326.6887689,-0.092572787,0.134964777,-0.685903308,0.492774084,0.546419573,protein_coding,NA,NE,conserved hypotheticals
Rv0927c,147.148766,-0.021194533,0.158451509,-0.133760374,0.893592063,0.91274535,protein_coding,NA,NE,intermediary metabolism and respiration
Rv0928,502.383822,0.923001542,0.118189745,7.809489232,5.74202E-15,2.92062E-14,protein_coding,pstS3,NE,cell wall and cell processes
Rv0929,272.770105,0.292741852,0.112055624,2.612469079,0.008989082,0.013957834,protein_coding,pstC2,NE,cell wall and cell processes
Rv0930,331.0079312,0.044942636,0.105084081,0.427682631,0.668882197,0.712489472,protein_coding,pstA1,NE,cell wall and cell processes
Rv0931c,6381.743141,0.670331024,0.130874255,5.121947216,3.02397E-07,8.01121E-07,protein_coding,pknD,GA,regulatory proteins
Rv0932c,8134.290192,0.71487381,0.078600717,9.095003628,9.45833E-20,6.59611E-19,protein_coding,pstS2,NE,cell wall and cell processes
Rv0933,770.609027,-1.415720475,0.092060182,-15.37820627,2.2921E-53,5.80714E-52,protein_coding,pstB,NE,cell wall and cell processes
Rv0934,1714.91218,-0.381346554,0.194911149,-1.956514833,0.050404537,0.06971989,protein_coding,pstS1,NE,cell wall and cell processes
Rv0935,1419.314541,-1.140691172,0.214011925,-5.330035572,9.81935E-08,2.73725E-07,protein_coding,pstC1,NE,cell wall and cell processes
Rv0936,460.3010744,-1.492094423,0.149823785,-9.958995683,2.30378E-23,2.08172E-22,protein_coding,pstA2,NE,cell wall and cell processes
Rv0937c,553.3344269,0.850732002,0.174407443,4.877842296,1.07253E-06,2.69343E-06,protein_coding,mku,NE,information pathways
Rv0938,1563.954261,0.681189355,0.138194432,4.929209842,8.25629E-07,2.10108E-06,protein_coding,ligD,NE,information pathways
Rv0939,1280.521839,0.877009686,0.131761975,6.656015009,2.81352E-11,1.05061E-10,protein_coding,NA,NE,intermediary metabolism and respiration
Rv0940c,321.6648448,1.058824541,0.131372617,8.059705029,7.64788E-16,4.15393E-15,protein_coding,NA,NE,intermediary metabolism and respiration
Rv0941c,462.8003947,0.4811424,0.101556114,4.737699994,2.16157E-06,5.24094E-06,protein_coding,NA,NE,conserved hypotheticals
Rv0942,22.62924742,-1.174127129,0.399107293,-2.941883422,0.003262227,0.005400618,protein_coding,NA,NE,conserved hypotheticals
Rv0943c,16.22807915,-0.015382796,0.3985099,-0.038600788,0.969208674,0.975790322,protein_coding,NA,NE,intermediary metabolism and respiration
Rv0944,102.1266157,-2.578033989,0.583326432,-4.419539124,9.89116E-06,2.22315E-05,protein_coding,NA,NE,information pathways
Rv0945,385.8564706,-1.089270485,0.106577468,-10.22045756,1.60581E-24,1.5415E-23,protein_coding,NA,NE,intermediary metabolism and respiration
Rv0946c,514.1577223,1.067265303,0.139834505,7.632345856,2.3052E-14,1.10777E-13,protein_coding,pgi,GD,intermediary metabolism and respiration
Rv0947c,96.90104689,-1.396586845,0.234350042,-5.95940515,2.53158E-09,8.0684E-09,pseudogene,NA,NA,NA
Rv0948c,857.8027287,-1.25882035,0.204739037,-6.148413948,7.82616E-10,2.61285E-09,protein_coding,NA,ES,intermediary metabolism and respiration
Rv0949,1528.475056,0.506637897,0.071193033,7.116397184,1.10785E-12,4.60989E-12,protein_coding,uvrD1,NE,information pathways
Rv0950c,1744.29209,-3.443769124,0.278841273,-12.35028475,4.85393E-35,7.11732E-34,protein_coding,NA,NE,conserved hypotheticals
Rv0951,3856.670716,-0.324802418,0.175679517,-1.848834876,0.06448166,0.087085049,protein_coding,sucC,ES,intermediary metabolism and respiration
Rv0952,2136.00116,-0.053763112,0.251918737,-0.213414504,0.831003669,0.85867519,protein_coding,sucD,ES,intermediary metabolism and respiration
Rv0953c,76.96933557,-0.288845072,0.204932089,-1.409467272,0.158697044,0.198086769,protein_coding,NA,NE,intermediary metabolism and respiration
Rv0954,3638.277569,-0.225960416,0.162316647,-1.392096373,0.163893216,0.203810048,protein_coding,NA,NE,cell wall and cell processes
Rv0955,882.327225,-1.041377353,0.133859827,-7.779610786,7.2748E-15,3.65383E-14,protein_coding,NA,NE,cell wall and cell processes
Rv0956,171.8489986,-1.321768994,0.141916004,-9.313741615,1.23407E-20,9.16506E-20,protein_coding,purN,ES,intermediary metabolism and respiration
Rv0957,804.2684383,-0.967656858,0.158064148,-6.121924984,9.24516E-10,3.07378E-09,protein_coding,purH,ES,intermediary metabolism and respiration
Rv0958,662.7072078,-0.409320942,0.192666968,-2.124499839,0.03362837,0.048025103,protein_coding,NA,NE,intermediary metabolism and respiration
Rv0959,656.0078755,-0.273916203,0.181199711,-1.511681235,0.130614975,0.165616643,protein_coding,NA,NE,conserved hypotheticals
Rv0959A,63.79827626,-0.003233422,0.205075749,-0.015766966,0.987420302,0.989645335,protein_coding,vapB9,NE,"virulence, detoxification, adaptation"
Rv0960,174.347027,0.509303179,0.166191371,3.064558504,0.002179915,0.003703821,protein_coding,vapC9,NE,"virulence, detoxification, adaptation"
Rv0961,380.3887816,-0.814503536,0.232849942,-3.497976118,0.000468803,0.0008676,protein_coding,NA,NE,cell wall and cell processes
Rv0962c,10.90918464,-0.336764484,0.486732462,-0.691888275,0.489007494,0.542693928,protein_coding,lprP,NE,cell wall and cell processes
Rv0963c,39.45184151,-1.557297786,0.35007204,-4.448506611,8.64694E-06,1.95668E-05,protein_coding,NA,NE,conserved hypotheticals
Rv0964c,34.0749492,-2.526872079,0.410966978,-6.148601267,7.81692E-10,2.61195E-09,protein_coding,NA,NE,conserved hypotheticals
Rv0965c,150.7947737,-1.348570865,0.163130986,-8.26679775,1.37605E-16,7.75821E-16,protein_coding,NA,NE,conserved hypotheticals
Rv0966c,791.4104423,-0.721214429,0.131747424,-5.474220355,4.39442E-08,1.26009E-07,protein_coding,NA,NE,conserved hypotheticals
Rv0967,474.4580953,-0.006514174,0.173731639,-0.037495613,0.970089838,0.976076333,protein_coding,csoR,Uncertain,regulatory proteins
Rv0968,248.4346358,-0.124163502,0.190913709,-0.650364516,0.515456792,0.568735816,protein_coding,NA,NE,conserved hypotheticals
Rv0969,1251.266418,-0.360517712,0.147620428,-2.442193932,0.014598302,0.021919356,protein_coding,ctpV,NE,cell wall and cell processes
Rv0970,475.3002933,-1.499857979,0.158432057,-9.466884479,2.88315E-21,2.24538E-20,protein_coding,NA,NE,cell wall and cell processes
Rv0971c,82.67063569,1.795790056,0.213810124,8.398994499,4.50318E-17,2.65874E-16,protein_coding,echA7,NE,lipid metabolism
Rv0972c,313.2266388,3.330557125,0.158155622,21.05873372,1.90191E-98,1.24809E-96,protein_coding,fadE12,NE,lipid metabolism
Rv0973c,314.690498,3.269401358,0.171399198,19.07477627,4.0917E-81,1.99745E-79,protein_coding,accA2,NE,lipid metabolism
Rv0974c,193.5441582,3.67654731,0.189192862,19.43280136,4.07503E-84,2.09133E-82,protein_coding,accD2,NE,lipid metabolism
Rv0975c,152.1888903,3.256291288,0.174564665,18.65378247,1.17652E-77,5.23288E-76,protein_coding,fadE13,NE,lipid metabolism
Rv0976c,175.5890561,3.895658023,0.23050059,16.90085919,4.43398E-64,1.49153E-62,protein_coding,NA,NE,conserved hypotheticals
Rv0977,281.7225485,0.402589788,0.097758665,4.118200538,3.81842E-05,8.01949E-05,protein_coding,PE_PGRS16,GA,PE/PPE
Rv0978c,35.46476445,1.240938598,0.79508906,1.56075421,0.118581755,0.151801332,protein_coding,PE_PGRS17,GA,PE/PPE
Rv0979c,14.12359642,-0.082651617,0.437279598,-0.189013201,0.85008247,0.875676822,protein_coding,NA,GA,conserved hypotheticals
Rv0979A,600.7923603,-1.532453697,0.241654638,-6.341503345,2.27534E-10,7.95474E-10,protein_coding,rpmF,Uncertain,information pathways
Rv0980c,36.49910486,0.205302844,0.350416659,0.585882089,0.557954754,0.608747038,protein_coding,PE_PGRS18,GA,PE/PPE
Rv0981,1164.239484,2.930399214,0.190996463,15.34268839,3.96431E-53,9.98059E-52,protein_coding,mprA,GA,regulatory proteins
Rv0982,3660.423457,2.373113279,0.20426164,11.61800756,3.33831E-31,4.31073E-30,protein_coding,mprB,ES,regulatory proteins
Rv0983,7237.964018,2.834054587,0.215979786,13.1218511,2.46831E-39,4.24062E-38,protein_coding,pepD,NE,intermediary metabolism and respiration
Rv0984,3549.912574,1.751065664,0.202348273,8.653721823,4.98466E-18,3.11775E-17,protein_coding,moaB2,NE,intermediary metabolism and respiration
Rv0985c,212.5302938,-0.8111851,0.201297431,-4.029783676,5.58282E-05,0.000114723,protein_coding,mscL,NE,cell wall and cell processes
Rv0986,428.0184623,0.220537919,0.207121457,1.064775816,0.286977392,0.337476645,protein_coding,NA,NE,cell wall and cell processes
Rv0987,1019.44439,0.01480809,0.114976881,0.128791895,0.897522319,0.915358431,protein_coding,NA,NE,cell wall and cell processes
Rv0988,674.283208,0.011611664,0.143824724,0.080734824,0.935652841,0.947247932,protein_coding,NA,NE,cell wall and cell processes
Rv0989c,335.2816927,0.772594699,0.113150826,6.828007601,8.6102E-12,3.34303E-11,protein_coding,grcC2,NE,intermediary metabolism and respiration
Rv0990c,651.4779615,1.719777379,0.196581299,8.748428202,2.16345E-18,1.39009E-17,protein_coding,NA,NE,conserved hypotheticals
Rv0991c,2384.286219,3.382693665,0.179913137,18.80181577,7.29749E-79,3.35768E-77,protein_coding,NA,NE,conserved hypotheticals
Rv0992c,130.1283877,-0.304255065,0.235951754,-1.289479987,0.197231269,0.241960396,protein_coding,NA,NE,conserved hypotheticals
Rv0993,831.8998773,-1.310806356,0.156804982,-8.359468803,6.30013E-17,3.65499E-16,protein_coding,galU,ES,intermediary metabolism and respiration
Rv0994,1085.867146,-0.386344157,0.118619815,-3.256995105,0.001125984,0.001984726,protein_coding,moeA1,NE,intermediary metabolism and respiration
Rv0995,345.6638794,-0.617959012,0.122482371,-5.045289438,4.52835E-07,1.17631E-06,protein_coding,rimJ,NE,information pathways
Rv0996,1680.479602,0.99257196,0.129536037,7.662516058,1.82325E-14,8.85738E-14,protein_coding,NA,NE,cell wall and cell processes
Rvnt15,38.7212889,-0.370883357,0.207678712,-1.785851587,0.074123292,0.099121762,tRNA,alaV,NA,NA
Rv0997a,2434.06938,3.936273784,0.144293465,27.27964002,7.3987E-164,1.1391E-161,protein_coding,NA,NA,NA
Rv0997,1578.438735,3.686299673,0.204173332,18.05475594,7.23811E-73,2.78598E-71,protein_coding,NA,NE,conserved hypotheticals
Rv0998,429.7459435,2.021175296,0.221086018,9.142031299,6.12901E-20,4.28175E-19,protein_coding,NA,NE,conserved hypotheticals
Rv0999,352.9478105,-0.691495137,0.174480823,-3.963158395,7.39647E-05,0.000149536,protein_coding,NA,NE,conserved hypotheticals
Rv1000c,554.1538869,0.371662104,0.133674804,2.780345226,0.005430114,0.008705144,protein_coding,NA,NE,conserved hypotheticals
Rv1001,577.6048684,-0.038569532,0.078781991,-0.48957296,0.624436115,0.671398809,protein_coding,arcA,NE,intermediary metabolism and respiration
Rv1002c,687.0238032,-1.090855333,0.12843488,-8.493450786,2.0059E-17,1.21846E-16,protein_coding,NA,GD,cell wall and cell processes
Rv1003,157.9395394,-1.191289505,0.233779696,-5.095778321,3.47311E-07,9.15265E-07,protein_coding,NA,NE,conserved hypotheticals
Rv1004c,271.2460961,-0.21274585,0.208991876,-1.017962295,0.308695875,0.360580562,protein_coding,NA,NE,cell wall and cell processes
Rv1005c,354.4019254,0.477105401,0.187684951,2.542054647,0.011020294,0.016843924,protein_coding,NA,ES,intermediary metabolism and respiration
Rv1006,2565.229809,-1.52529212,0.161482033,-9.445584056,3.53428E-21,2.7365E-20,protein_coding,NA,GA,conserved hypotheticals
Rv1007c,693.4231531,0.031681661,0.082001868,0.386352913,0.699235318,0.73814319,protein_coding,metS,ES,information pathways
Rv1008,101.1601052,-1.380493587,0.2261032,-6.105590663,1.02421E-09,3.38557E-09,protein_coding,tatD,GA,cell wall and cell processes
Rv1009,2422.599395,-2.111168112,0.111313573,-18.9659541,3.26057E-80,1.55382E-78,protein_coding,rpfB,NE,cell wall and cell processes
Rv1010,604.5810909,-2.453752498,0.137710954,-17.81813591,5.11115E-71,1.93018E-69,protein_coding,ksgA,NE,information pathways
Rv1011,371.6841,-1.53698846,0.167537689,-9.173986266,4.55843E-20,3.22963E-19,protein_coding,ispE,ES,intermediary metabolism and respiration
Rv1012,21.13815573,-1.060970756,0.314571412,-3.372750083,0.000744215,0.001340725,protein_coding,NA,NE,conserved hypotheticals
Rv1013,2405.706301,0.049315454,0.234424742,0.210367957,0.833380499,0.860021175,protein_coding,pks16,NE,lipid metabolism
Rv1014c,133.4116963,-1.705072962,0.18979207,-8.983899902,2.61336E-19,1.77611E-18,protein_coding,pth,ES,intermediary metabolism and respiration
Rv1015c,562.6173047,-1.2730056,0.165135881,-7.708837044,1.26969E-14,6.23333E-14,protein_coding,rplY,GD,information pathways
Rv1016c,497.7367734,-0.717201829,0.107707185,-6.658811409,2.76051E-11,1.03274E-10,protein_coding,lpqT,GA,cell wall and cell processes
Rv1017c,1813.870519,0.157885483,0.107179814,1.473089725,0.140726844,0.177370767,protein_coding,prsA,ES,intermediary metabolism and respiration
Rv1018c,960.382888,-0.712466565,0.110503282,-6.447469732,1.13733E-10,4.05769E-10,protein_coding,glmU,ES,cell wall and cell processes
Rvnt16,1.121658819,-1.6504675,1.587565325,-1.039621787,0.298515651,0.349812105,tRNA,glnT,NA,NA
Rv1019,591.0057159,1.505913996,0.137178716,10.97775255,4.88937E-28,5.65668E-27,protein_coding,NA,NE,regulatory proteins
Rv1020,1072.253266,0.019112856,0.152522974,0.125311322,0.900277089,0.917233186,protein_coding,mfd,NE,information pathways
Rv1021,524.9538441,0.080479588,0.088634275,0.907996233,0.363880212,0.418566807,protein_coding,NA,NE,conserved hypotheticals
