gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_biotype,gene_name,Essentiality,Functional
Rv1070c,587.7359296,-2.329258614,0.24452188,-9.525767632,1.63827E-21,8.25942E-21,protein_coding,echA8,NE,lipid metabolism
Rv1071c,517.2933664,-2.505206858,0.239358762,-10.46632612,1.23337E-25,7.67837E-25,protein_coding,echA9,NE,lipid metabolism
Rv1072,31232.62996,2.050320459,0.194433177,10.54511628,5.35066E-26,3.41062E-25,protein_coding,NA,NE,cell wall and cell processes
Rv1073,8041.540924,1.656092215,0.263111718,6.294254888,3.0888E-10,8.55153E-10,protein_coding,NA,GA,conserved hypotheticals
Rv1074c,2779.883831,-0.263842558,0.108741826,-2.426320829,0.01525278,0.021582495,protein_coding,fadA3,GA,lipid metabolism
Rv1075c,154.7880252,-1.212738594,0.289923059,-4.182967017,2.87729E-05,5.44577E-05,protein_coding,NA,NE,cell wall and cell processes
Rv1076,624.3656439,-0.685771245,0.215916807,-3.176090146,0.001492746,0.002374041,protein_coding,lipU,NE,intermediary metabolism and respiration
Rv1077,1233.632314,-1.062912054,0.148317404,-7.166468847,7.69569E-13,2.44297E-12,protein_coding,cbs,NE,intermediary metabolism and respiration
Rv1078,2240.052669,-0.773839563,0.182295954,-4.24496291,2.1863E-05,4.18543E-05,protein_coding,NA,NE,conserved hypotheticals
Rv1079,1265.448629,-1.52027963,0.171645769,-8.85707605,8.21405E-19,3.62124E-18,protein_coding,metB,NE,intermediary metabolism and respiration
Rv1080c,3068.029096,0.189763167,0.116763281,1.625195579,0.104120892,0.130452561,protein_coding,greA,NE,information pathways
Rv1081c,109.1183959,1.65470523,0.158919021,10.41225408,2.17998E-25,1.34253E-24,protein_coding,NA,NE,cell wall and cell processes
Rv1082,668.9858823,0.952135131,0.123054439,7.737511457,1.01382E-14,3.54128E-14,protein_coding,mca,NE,"virulence, detoxification, adaptation"
Rv1083,151.6615026,0.400327829,0.201643941,1.985320399,0.047108836,0.061991016,protein_coding,NA,NE,conserved hypotheticals
Rv1084,227.9453218,0.399832141,0.223611648,1.788064907,0.073765537,0.094490702,protein_coding,NA,NE,conserved hypotheticals
Rv1085c,335.7206357,-1.066480758,0.196889298,-5.416651729,6.07255E-08,1.42488E-07,protein_coding,NA,NE,"virulence, detoxification, adaptation"
Rv1086,728.60685,1.135832639,0.128677621,8.826963338,1.07556E-18,4.70543E-18,protein_coding,NA,NE,cell wall and cell processes
Rv1087,229.3160115,1.870004642,0.31479309,5.940424686,2.84285E-09,7.34662E-09,protein_coding,PE_PGRS21,NE,PE/PPE
Rv1088,18.32364769,0.504438686,0.512942793,0.983420943,0.325400307,0.372804072,protein_coding,PE9,NE,PE/PPE
Rv1088a,38.55717907,0.033553645,0.400351168,0.083810535,0.933207072,0.944032911,protein_coding,NA,NA,NA
Rv1091,89.72261722,-0.50968094,0.509106821,-1.001127698,0.316765076,0.363639403,protein_coding,PE_PGRS22,NE,PE/PPE
Rv1092c,335.8177664,-1.733700469,0.231995444,-7.472993619,7.83907E-14,2.60846E-13,protein_coding,coaA,ES,intermediary metabolism and respiration
RVnc0034,48.76896761,2.836456625,0.269580477,10.52174346,6.85924E-26,4.33084E-25,ncRNA,MTS0858,NA,NA
Rv1093,1646.378689,-0.35209338,0.150208141,-2.34403661,0.019076299,0.026634958,protein_coding,glyA1,ES,intermediary metabolism and respiration
Rv1094,9737.470145,0.231212097,0.205100314,1.127312252,0.259610484,0.302839052,protein_coding,desA2,ES,lipid metabolism
Rv1095,4033.496509,0.913523437,0.093940317,9.724508813,2.37047E-22,1.25019E-21,protein_coding,phoH2,NE,intermediary metabolism and respiration
Rv1096,1338.378503,0.087014122,0.174377803,0.498997697,0.617781006,0.661047144,protein_coding,NA,NE,intermediary metabolism and respiration
Rv1097c,815.2791947,-1.67039291,0.180960207,-9.230719483,2.6882E-20,1.26897E-19,protein_coding,NA,NE,cell wall and cell processes
Rv1098c,1096.013392,-1.752442525,0.155011862,-11.30521566,1.2365E-29,9.03232E-29,protein_coding,fum,ES,intermediary metabolism and respiration
Rv1099c,574.6525343,-2.221103612,0.195775159,-11.34517589,7.83685E-30,5.77733E-29,protein_coding,glpX,NE,intermediary metabolism and respiration
Rv1100,441.3060464,0.697098028,0.216760528,3.215982328,0.001299988,0.002079877,protein_coding,NA,NE,conserved hypotheticals
Rv1101c,791.7800956,-0.311782988,0.177795817,-1.753601365,0.079498837,0.101219416,protein_coding,NA,NE,cell wall and cell processes
Rv1102c,809.8993685,-0.776488411,0.167529229,-4.634942907,3.57036E-06,7.3406E-06,protein_coding,mazF3,NE,"virulence, detoxification, adaptation"
Rv1103c,357.8816923,0.219186605,0.219991867,0.996339586,0.319085176,0.366092852,protein_coding,mazE3,NE,"virulence, detoxification, adaptation"
Rv1106c,638.1228617,-0.491681347,0.155487735,-3.162187338,0.001565888,0.002486527,protein_coding,NA,NE,intermediary metabolism and respiration
Rv1107c,338.9071779,-2.59001587,0.432542278,-5.98789067,2.1258E-09,5.53648E-09,protein_coding,xseB,NE,information pathways
Rv1108c,534.313763,-1.109955575,0.189462876,-5.85843305,4.67255E-09,1.18984E-08,protein_coding,xseA,NE,information pathways
Rv1109c,2077.133536,0.996581458,0.101570555,9.811716164,1.00249E-22,5.40103E-22,protein_coding,NA,NE,conserved hypotheticals
Rv1110,1756.730716,1.690721086,0.134982636,12.52547094,5.41689E-36,4.99627E-35,protein_coding,lytB2,ES,cell wall and cell processes
Rv1111c,999.0644121,-1.71498193,0.153938898,-11.14066655,7.95219E-29,5.63409E-28,protein_coding,NA,ESD,conserved hypotheticals
Rv1112,129.3922313,-0.964368727,0.277507281,-3.475111441,0.000510641,0.000857064,protein_coding,NA,NE,conserved hypotheticals
Rv1113,51.18964337,-0.05123425,0.347369108,-0.147492247,0.882743499,0.900285917,protein_coding,vapB32,NE,"virulence, detoxification, adaptation"
Rv1114,133.7154388,-0.81605922,0.250419834,-3.258764313,0.001118986,0.001803261,protein_coding,vapC32,NE,"virulence, detoxification, adaptation"
Rv1115,85.26404138,-3.602723052,0.731166655,-4.927362353,8.33471E-07,1.79376E-06,protein_coding,NA,NE,cell wall and cell processes
Rv1116,27.11777918,-3.066863818,1.010596904,-3.034705335,0.002407708,0.003750216,protein_coding,NA,NE,conserved hypotheticals
Rv1117,778.8279098,0.732359198,0.140479116,5.21329588,1.85515E-07,4.19557E-07,protein_coding,NA,NE,conserved hypotheticals
Rv1118c,169.4779201,-0.083081491,0.208231052,-0.398987042,0.689902752,0.727715604,protein_coding,NA,NE,conserved hypotheticals
Rv1119c,0.332824285,1.053915865,2.503070179,0.421049267,0.673719106,0.713431938,protein_coding,NA,Uncertain,conserved hypotheticals
Rv1120c,14.05511861,-0.274494331,0.79085099,-0.347087295,0.728525738,0.762428374,protein_coding,NA,NE,conserved hypotheticals
Rv1121,2902.707564,-0.256522664,0.125253261,-2.048031823,0.040556881,0.053954535,protein_coding,zwf1,NE,intermediary metabolism and respiration
Rv1122,1144.781423,-1.175648615,0.181593924,-6.474052579,9.54087E-11,2.72023E-10,protein_coding,gnd2,ES,intermediary metabolism and respiration
Rv1123c,399.6005841,-1.08389494,0.178376385,-6.076448638,1.22873E-09,3.25306E-09,protein_coding,bpoB,NE,"virulence, detoxification, adaptation"
Rv1124,170.0356179,-0.7113614,0.261487485,-2.720441478,0.006519481,0.009619419,protein_coding,ephC,NE,"virulence, detoxification, adaptation"
Rv1125,128.5361899,-1.088224825,0.298205385,-3.649246053,0.000263011,0.000455772,protein_coding,NA,NE,conserved hypotheticals
Rv1126c,423.6963257,0.187518461,0.144414191,1.298476693,0.19412358,0.232379393,protein_coding,NA,NE,conserved hypotheticals
Rv1127c,1281.145294,0.393260277,0.121482508,3.23717613,0.001207189,0.001940714,protein_coding,ppdK,NE,intermediary metabolism and respiration
Rv1128c,1124.676262,-0.001374628,0.179988626,-0.007637304,0.993906373,0.994900527,protein_coding,NA,NE,insertion seqs and phages
Rv1129c,539.7591619,0.936038248,0.345321768,2.710626247,0.006715628,0.009897886,protein_coding,NA,NE,regulatory proteins
Rv1130,3117.028371,2.568811871,0.434583413,5.910975422,3.40088E-09,8.73234E-09,protein_coding,prpD,NE,intermediary metabolism and respiration
Rv1131,2496.203928,2.301781698,0.478206333,4.813365154,1.4841E-06,3.1483E-06,protein_coding,prpC,NE,intermediary metabolism and respiration
Rv1132,936.6895554,-0.530150983,0.133637664,-3.967077597,7.27593E-05,0.000133237,protein_coding,NA,NE,cell wall and cell processes
Rv1133c,10863.71365,-1.468238128,0.247861735,-5.923617569,3.14935E-09,8.1021E-09,protein_coding,metE,ES,intermediary metabolism and respiration
Rv1134,18.39389661,0.415342556,0.520022858,0.798700576,0.424464053,0.474352206,protein_coding,NA,NE,conserved hypotheticals
Rv1135c,145.8933128,0.867956511,0.170048706,5.10416415,3.3226E-07,7.38499E-07,protein_coding,PPE16,NE,PE/PPE
Rv1138a,16.35111764,-2.565281826,1.200896403,-2.136139154,0.032668073,0.044164234,protein_coding,NA,NA,NA
Rv1138c,153.4278222,2.585791231,0.160852946,16.07549813,3.78935E-58,6.48238E-57,protein_coding,NA,NE,intermediary metabolism and respiration
Rv1139c,270.9945014,3.053568374,0.120326969,25.37725672,4.4966E-142,3.7499E-140,protein_coding,NA,NE,cell wall and cell processes
Rv1140,609.7860498,0.269659818,0.127694007,2.111765646,0.034706555,0.046762148,protein_coding,NA,NE,cell wall and cell processes
Rv1141c,220.907846,0.3000258,0.16501629,1.818158677,0.069039884,0.088806766,protein_coding,echA11,NE,lipid metabolism
Rv1142c,582.3776692,-1.70310716,0.235679105,-7.226381637,4.96033E-13,1.59104E-12,protein_coding,echA10,NE,lipid metabolism
Rv1143,399.762122,-1.101508832,0.159867774,-6.890124306,5.57437E-12,1.6969E-11,protein_coding,mcr,GA,lipid metabolism
Rv1144,166.9533955,-2.11981333,0.334493088,-6.337390533,2.33689E-10,6.53252E-10,protein_coding,NA,GA,intermediary metabolism and respiration
Rv1145,113.4903601,1.891916301,0.17414443,10.8640644,1.70967E-27,1.13873E-26,protein_coding,NA,GA,cell wall and cell processes
Rv1146,197.8938929,0.549660887,0.166743218,3.296451238,0.000979146,0.001588137,protein_coding,NA,GA,cell wall and cell processes
Rv1147,73.1209508,0.386132628,0.268865037,1.436157832,0.150957435,0.184909,protein_coding,NA,GA,conserved hypotheticals
Rv1148c,3358.866356,2.618274535,0.249548459,10.49204849,9.39687E-26,5.90513E-25,protein_coding,NA,NE,insertion seqs and phages
Rv1149,13.76870102,2.635287544,0.601257435,4.382960429,1.17077E-05,2.29736E-05,protein_coding,NA,NE,insertion seqs and phages
Rv1150,5.156345022,1.376112338,0.766249025,1.795907458,0.072509236,0.093060107,pseudogene,NA,NA,NA
Rv1151c,194.8618467,0.156582201,0.183999851,0.850990913,0.394774401,0.444148939,protein_coding,NA,NE,regulatory proteins
Rv1152,400.3100491,0.580181537,0.187466874,3.094848301,0.001969136,0.003091157,protein_coding,NA,NE,regulatory proteins
Rv1153c,164.0694028,0.516105402,0.175785871,2.935989102,0.00332486,0.005089724,protein_coding,omt,NE,lipid metabolism
Rv1154c,190.5718067,0.808247042,0.195424947,4.135843734,3.53653E-05,6.637E-05,protein_coding,NA,NE,conserved hypotheticals
Rv1155,834.9142724,1.249488118,0.12138977,10.29319121,7.56275E-25,4.52522E-24,protein_coding,NA,NE,intermediary metabolism and respiration
Rv1155a,175.7535228,0.614844879,0.191437777,3.211721782,0.001319421,0.002107598,protein_coding,NA,NA,NA
Rv1156,2334.482897,-0.230772763,0.151981628,-1.518425387,0.128907196,0.159559525,protein_coding,NA,NE,conserved hypotheticals
Rv1157c,648.9434881,-0.62959313,0.195360348,-3.222727322,0.001269764,0.002038037,protein_coding,NA,NE,conserved hypotheticals
RVnc0012,74.07970418,-2.273715351,0.562537839,-4.04188873,5.30224E-05,9.80363E-05,ncRNA,mcr10,NA,NA
Rv1158c,442.5153643,-0.578567829,0.254372593,-2.274489641,0.022936563,0.031726006,protein_coding,NA,NE,conserved hypotheticals
Rv1159,420.9020707,0.405686269,0.165292125,2.454359339,0.014113587,0.020012996,protein_coding,pimE,NE,cell wall and cell processes
Rv1159A,493.773176,2.834525367,0.195086187,14.52960568,7.8672E-48,1.03935E-46,protein_coding,NA,NE,conserved hypotheticals
Rv1160,137.1823976,-0.943749198,0.262094391,-3.600798916,0.000317241,0.000545028,protein_coding,mutT2,NE,information pathways
Rv1161,17656.74672,4.257594482,0.130298693,32.67564983,3.4643E-234,7.2987E-232,protein_coding,narG,NE,intermediary metabolism and respiration
Rv1162,4644.55046,3.385129448,0.13270738,25.50822307,1.5978E-143,1.3904E-141,protein_coding,narH,NE,intermediary metabolism and respiration
Rv1163,539.2869701,3.658555243,0.128787513,28.40768607,1.6251E-177,2.1684E-175,protein_coding,narJ,NE,intermediary metabolism and respiration
Rv1164,688.4361425,3.244894361,0.197252715,16.45044207,8.32583E-61,1.56471E-59,protein_coding,narI,NE,intermediary metabolism and respiration
Rv1165,931.0990082,0.294376694,0.104713274,2.811264338,0.004934723,0.007379042,protein_coding,typA,NE,information pathways
Rv1166,1030.536126,-0.273723892,0.130920029,-2.090771701,0.036548534,0.049095229,protein_coding,lpqW,ES,cell wall and cell processes
Rv1167c,463.4584975,0.306372313,0.114766543,2.669526374,0.007595831,0.011154112,protein_coding,NA,NE,regulatory proteins
Rv1168c,853.4448899,1.535980241,0.112767201,13.62080665,3.01222E-42,3.36813E-41,protein_coding,PPE17,NE,PE/PPE
Rv1169c,360.5260835,2.558596973,0.22173276,11.53910217,8.37953E-31,6.40138E-30,protein_coding,lipX,NE,PE/PPE
Rv1170,441.8125183,0.088154987,0.1264094,0.697376836,0.485566994,0.534430761,protein_coding,mshB,NE,intermediary metabolism and respiration
Rv1171,521.4151272,1.649039228,0.246356674,6.693706324,2.17588E-11,6.41388E-11,protein_coding,NA,NE,conserved hypotheticals
Rv1172c,1813.337222,1.037318843,0.113162175,9.16665703,4.87915E-20,2.25534E-19,protein_coding,PE12,NE,PE/PPE
Rv1173,3521.653523,-0.525817898,0.111153694,-4.730548101,2.23914E-06,4.66353E-06,protein_coding,fbiC,NE,intermediary metabolism and respiration
Rv1174c,3309.678952,1.869011489,0.149196506,12.52717998,5.30144E-36,4.90108E-35,protein_coding,TB8.4,NE,cell wall and cell processes
Rv1175c,1121.071284,-0.746253055,0.107416748,-6.947269107,3.72425E-12,1.14151E-11,protein_coding,fadH,NE,lipid metabolism
Rv1176c,151.5961759,-1.388818771,0.309074106,-4.493481486,7.00681E-06,1.40593E-05,protein_coding,NA,NE,conserved hypotheticals
Rv1177,2229.329495,0.11250576,0.149706957,0.751506558,0.452347856,0.501731356,protein_coding,fdxC,ES,intermediary metabolism and respiration
Rv1178,2404.733315,-1.667178981,0.133877199,-12.45304652,1.34607E-35,1.21359E-34,protein_coding,NA,NE,intermediary metabolism and respiration
Rv1179c,827.3555059,1.161563556,0.136516633,8.508586324,1.76067E-17,7.24353E-17,protein_coding,NA,NE,conserved hypotheticals
Rv1180,3098.019642,4.107989814,0.24799493,16.5648137,1.25167E-61,2.39734E-60,protein_coding,pks3,NE,lipid metabolism
Rv1181,8384.693748,3.787841884,0.165973578,22.82195721,2.776E-115,1.6585E-113,protein_coding,pks4,NE,lipid metabolism
Rv1182,3350.703988,3.814689134,0.182059456,20.95298551,1.76229E-97,6.65515E-96,protein_coding,papA3,NE,lipid metabolism
Rv1183,3296.19765,2.39420266,0.190425604,12.57290307,2.97592E-36,2.77683E-35,protein_coding,mmpL10,NE,cell wall and cell processes
Rv1184c,3129.393276,3.501634674,0.23885261,14.660232,1.15876E-48,1.56707E-47,protein_coding,NA,NE,cell wall and cell processes
Rv1185c,4661.798422,0.645448747,0.159672616,4.042325874,5.29236E-05,9.79442E-05,protein_coding,fadD21,NE,lipid metabolism
Rv1186c,458.7103135,1.963547944,0.192345588,10.20843767,1.81768E-24,1.06377E-23,protein_coding,NA,NE,conserved hypotheticals
Rv1187,261.5763516,1.924607773,0.149124101,12.90608129,4.15936E-38,4.20452E-37,protein_coding,rocA,NE,intermediary metabolism and respiration
Rv1188,108.7718027,2.33609668,0.16523498,14.13802744,2.21404E-45,2.72701E-44,protein_coding,NA,NE,intermediary metabolism and respiration
Rv1189,123.2497184,1.388533689,0.189558086,7.325109247,2.38704E-13,7.74966E-13,protein_coding,sigI,NE,information pathways
Rv1190,47.88038826,1.531670433,0.296557049,5.164842432,2.40642E-07,5.40566E-07,protein_coding,NA,NE,conserved hypotheticals
Rv1191,198.0215773,-1.316079554,0.224225925,-5.869435289,4.37282E-09,1.11514E-08,protein_coding,NA,NE,conserved hypotheticals
Rv1192,2201.786914,-0.602235346,0.154556389,-3.896541252,9.75762E-05,0.000176981,protein_coding,NA,NE,conserved hypotheticals
Rv1193,619.2513856,-0.814207084,0.18406137,-4.423563106,9.70863E-06,1.92489E-05,protein_coding,fadD36,NE,lipid metabolism
Rv1194c,2590.444902,0.484460739,0.109136548,4.439033009,9.0364E-06,1.79964E-05,protein_coding,NA,NE,conserved hypotheticals
Rv1195,5197.248715,-4.353906872,0.500791353,-8.694053608,3.49733E-18,1.4957E-17,protein_coding,PE13,GA,PE/PPE
Rv1196,8340.64705,-2.886283885,0.463932222,-6.221348175,4.92901E-10,1.3459E-09,protein_coding,PPE18,GA,PE/PPE
Rv1197,5923.647724,-2.675914586,0.367574889,-7.279916738,3.34026E-13,1.07831E-12,protein_coding,esxK,GA,cell wall and cell processes
Rv1198,9082.217439,-1.437921226,0.27491321,-5.230455189,1.69093E-07,3.83284E-07,protein_coding,esxL,GA,cell wall and cell processes
Rv1199c,34.73320722,2.178871333,0.472069929,4.615569009,3.9202E-06,8.01868E-06,protein_coding,NA,NE,NA
Rv1200,941.1947947,0.698286005,0.180844427,3.861252548,0.000112807,0.000203162,protein_coding,NA,NE,cell wall and cell processes
Rv1201c,1515.98891,-2.11059893,0.201483537,-10.47529225,1.12191E-25,7.00622E-25,protein_coding,dapD,ES,intermediary metabolism and respiration
Rv1202,541.3281961,0.401962326,0.13249019,3.033902563,0.002414124,0.003755825,protein_coding,dapE,ES,intermediary metabolism and respiration
Rv1203c,21.97358169,-0.21482566,0.497482469,-0.431825589,0.66586818,0.706084854,protein_coding,NA,NE,conserved hypotheticals
Rv1204c,302.3571829,-0.812534814,0.209387824,-3.880525611,0.000104231,0.000188528,protein_coding,NA,NE,conserved hypotheticals
Rv1205,352.3713422,1.402754015,0.179680896,7.806917985,5.86034E-15,2.08154E-14,protein_coding,NA,NE,conserved hypotheticals
Rv1206,705.8040331,1.177668663,0.119546027,9.851173547,6.77482E-23,3.68473E-22,protein_coding,fadD6,NE,lipid metabolism
Rv1207,555.1540236,-0.907093774,0.195145359,-4.648297966,3.34685E-06,6.89169E-06,protein_coding,folP2,NE,intermediary metabolism and respiration
Rv1208,693.9191661,-0.977721536,0.126817988,-7.709643986,1.26169E-14,4.38036E-14,protein_coding,gpgS,ES,intermediary metabolism and respiration
Rv1209,339.5765307,-0.75078924,0.333019654,-2.25448928,0.024165404,0.033333602,protein_coding,NA,NE,conserved hypotheticals
Rv1210,1053.193912,0.042726068,0.231652364,0.184440459,0.853667933,0.875091609,protein_coding,tagA,NE,information pathways
Rv1211,2859.752258,-0.029486564,0.273986013,-0.107620693,0.914296582,0.92797394,protein_coding,NA,NE,conserved hypotheticals
Rv1212c,147.7080902,0.003358087,0.191040682,0.017577865,0.985975616,0.988255729,protein_coding,glgA,NE,intermediary metabolism and respiration
Rv1213,543.4149633,0.704797119,0.127997416,5.50633865,3.66373E-08,8.6832E-08,protein_coding,glgC,NE,intermediary metabolism and respiration
Rv1214c,85.68596629,-1.017005125,0.324157422,-3.137380348,0.001704648,0.002698184,protein_coding,PE14,NE,PE/PPE
Rv1215c,499.9628462,-0.420728074,0.12258887,-3.432025055,0.000599092,0.000996744,protein_coding,NA,NE,conserved hypotheticals
Rv1216c,378.4566545,-1.004399909,0.206940722,-4.853563362,1.21263E-06,2.58062E-06,protein_coding,NA,NE,cell wall and cell processes
Rv1217c,421.4295166,-1.888014869,0.284619886,-6.63346084,3.27906E-11,9.58808E-11,protein_coding,NA,NE,cell wall and cell processes
Rv1218c,360.0713181,-1.916161864,0.236872998,-8.089406051,5.99564E-16,2.27925E-15,protein_coding,NA,NE,cell wall and cell processes
Rv1219c,234.3745898,-2.807927978,0.359570683,-7.80911268,5.7592E-15,2.04743E-14,protein_coding,NA,NE,regulatory proteins
Rv1220c,384.6300918,-3.807011479,0.368459881,-10.33222794,5.03767E-25,3.05542E-24,protein_coding,NA,NE,intermediary metabolism and respiration
Rv1221,11925.7743,1.145692313,0.286167373,4.003574202,6.23926E-05,0.000114884,protein_coding,sigE,NE,information pathways
Rv1222,2068.248563,1.323920613,0.209183128,6.329002842,2.46751E-10,6.88802E-10,protein_coding,rseA,Uncertain,information pathways
Rv1223,6713.858681,0.537682033,0.129951449,4.137560896,3.51017E-05,6.59682E-05,protein_coding,htrA,ES,intermediary metabolism and respiration
Rv1224,1311.20125,-0.380378974,0.147772419,-2.574086392,0.010050517,0.014571612,protein_coding,tatB,GD,cell wall and cell processes
Rv1225c,108.4582237,0.615533221,0.219034068,2.810216816,0.004950814,0.007400339,protein_coding,NA,NE,conserved hypotheticals
Rv1226c,148.3142336,-0.989924723,0.290780791,-3.404367664,0.000663174,0.001095168,protein_coding,NA,NE,cell wall and cell processes
Rv1227c,68.19939087,-0.846488511,0.411688845,-2.056136623,0.039769349,0.052977334,protein_coding,NA,NE,cell wall and cell processes
Rv1228,136.2378065,1.540374569,0.176139936,8.74517503,2.2267E-18,9.6362E-18,protein_coding,lpqX,GA,cell wall and cell processes
Rv1228a,33.03736676,2.075866547,0.359881735,5.768190898,8.0127E-09,2.00343E-08,protein_coding,NA,NA,NA
Rv1229c,1458.015159,0.471550207,0.111946101,4.212296835,2.52787E-05,4.81631E-05,protein_coding,mrp,ES,intermediary metabolism and respiration
Rv1230c,426.6115434,0.490361107,0.132162118,3.710299992,0.000207014,0.000362501,protein_coding,NA,NE,cell wall and cell processes
Rv1231c,339.272013,-0.831785012,0.237056772,-3.508800885,0.000450132,0.000760286,protein_coding,NA,NE,cell wall and cell processes
Rv1232c,507.78578,-1.201648238,0.226616836,-5.302555001,1.14193E-07,2.62559E-07,protein_coding,NA,NE,conserved hypotheticals
Rv1233c,812.5937184,-2.530098394,0.194124886,-13.03335421,7.90545E-39,8.13509E-38,protein_coding,NA,NE,cell wall and cell processes
Rv1234,707.5495869,0.46257509,0.151043741,3.062524059,0.002194788,0.003430589,protein_coding,NA,NE,cell wall and cell processes
Rv1235,437.244911,0.471063329,0.125853928,3.742937028,0.000181882,0.000321379,protein_coding,lpqY,NE,cell wall and cell processes
Rv1236,288.7156002,0.729311545,0.130760573,5.577457557,2.44059E-08,5.88891E-08,protein_coding,sugA,NE,cell wall and cell processes
Rv1237,290.8412559,0.096993293,0.165677038,0.585435944,0.558254626,0.603964388,protein_coding,sugB,NE,cell wall and cell processes
Rv1238,824.3286212,0.517344648,0.148617788,3.481041228,0.000499469,0.000839732,protein_coding,sugC,NE,cell wall and cell processes
Rv1239c,603.64755,1.838929489,0.109787388,16.74991567,5.67066E-63,1.11273E-61,protein_coding,corA,NE,cell wall and cell processes
Rv1240,1399.617802,-3.179203362,0.235813773,-13.48183918,2.00057E-41,2.19405E-40,protein_coding,mdh,NE,intermediary metabolism and respiration
Rv1241,325.3658562,-4.401469971,0.428065308,-10.2822394,8.47355E-25,5.06263E-24,protein_coding,vapB33,Uncertain,"virulence, detoxification, adaptation"
Rv1242,154.0611311,-3.353000703,0.397677318,-8.43146077,3.41377E-17,1.38593E-16,protein_coding,vapC33,NE,"virulence, detoxification, adaptation"
Rv1243c,38.74373553,-0.438853847,0.494652502,-0.887196253,0.374973249,0.423418312,protein_coding,PE_PGRS23,NE,PE/PPE
Rv1244,224.2436134,-2.805152098,0.323313181,-8.676268915,4.08964E-18,1.74158E-17,protein_coding,lpqZ,NE,cell wall and cell processes
Rv1245c,378.9674433,0.322851252,0.175255081,1.842179133,0.065448952,0.084377505,protein_coding,NA,NE,intermediary metabolism and respiration
Rv1246c,104.2361139,-0.82359868,0.377609484,-2.181085791,0.029177072,0.039739986,protein_coding,relE,NE,"virulence, detoxification, adaptation"
Rv1247c,331.5634105,0.092227203,0.192814984,0.47831969,0.632422684,0.674730278,protein_coding,relB,NE,"virulence, detoxification, adaptation"
Rv1248c,5350.41594,1.108343591,0.124272977,8.918621061,4.7213E-19,2.0976E-18,protein_coding,NA,NE,intermediary metabolism and respiration
Rv1249c,582.5974883,0.020774783,0.136215113,0.152514523,0.878781137,0.897616966,protein_coding,NA,NE,cell wall and cell processes
Rv1250,318.4762814,1.472360483,0.13276726,11.08978587,1.40624E-28,9.84122E-28,protein_coding,NA,NE,cell wall and cell processes
Rv1251c,633.91987,-1.82064067,0.193390373,-9.4143294,4.76112E-21,2.35876E-20,protein_coding,NA,NE,conserved hypotheticals
Rv1252c,327.0196654,-1.878409386,0.252190834,-7.448365008,9.45041E-14,3.13162E-13,protein_coding,lprE,NE,cell wall and cell processes
Rv1253,705.3323522,1.305988859,0.117181651,11.14499451,7.5749E-29,5.3763E-28,protein_coding,deaD,NE,information pathways
Rv1254,563.5329783,0.928378562,0.186443323,4.979414365,6.3777E-07,1.38599E-06,protein_coding,NA,ES,intermediary metabolism and respiration
Rv1255c,70.06932805,-0.769980344,0.349319114,-2.204231927,0.027508038,0.037671801,protein_coding,NA,NE,regulatory proteins
Rv1256c,127.0253417,-1.359457273,0.339451171,-4.004868419,6.2052E-05,0.000114415,protein_coding,cyp130,NE,intermediary metabolism and respiration
Rv1257c,1006.16908,-0.422134961,0.132151341,-3.194329755,0.001401559,0.002234346,protein_coding,NA,NE,intermediary metabolism and respiration
Rv1258c,172.4932556,0.100874853,0.226710243,0.444950574,0.656355473,0.697105587,protein_coding,NA,NE,cell wall and cell processes
Rv1259,81.30879309,-0.040495447,0.332507983,-0.121787893,0.903067003,0.918672735,protein_coding,udgB,NE,information pathways
Rv1260,737.2772005,-1.419523922,0.1722341,-8.241828552,1.69598E-16,6.64288E-16,protein_coding,NA,NE,intermediary metabolism and respiration
Rv1261c,291.670012,0.871152073,0.173098588,5.032693123,4.83637E-07,1.05908E-06,protein_coding,NA,NE,conserved hypotheticals
Rv1262c,200.2155128,0.486014662,0.172702776,2.814168217,0.004890363,0.007320914,protein_coding,NA,NE,conserved hypotheticals
Rv1263,152.0848914,-2.602304676,0.378904633,-6.867967428,6.51231E-12,1.97043E-11,protein_coding,amiB2,NE,intermediary metabolism and respiration
Rv1264,1151.191552,-0.814000233,0.129324589,-6.294241788,3.08906E-10,8.55153E-10,protein_coding,NA,NE,intermediary metabolism and respiration
RVnc0013,188.6812634,2.036729773,0.202460032,10.05991036,8.3074E-24,4.69034E-23,ncRNA,mcr11,NA,NA
Rv1265,3090.857997,1.014356741,0.187753934,5.402585832,6.5687E-08,1.535E-07,protein_coding,NA,NE,conserved hypotheticals
Rv1266c,546.336963,1.082092913,0.113445436,9.538443765,1.44992E-21,7.3283E-21,protein_coding,pknH,NE,regulatory proteins
Rv1267c,150.8686076,1.118647628,0.219291756,5.101184134,3.37535E-07,7.49391E-07,protein_coding,embR,NE,regulatory proteins
Rv1268c,36.74780357,1.530346389,0.259820768,5.890007941,3.86177E-09,9.89038E-09,protein_coding,NA,NE,conserved hypotheticals
Rv1269c,163.4891853,1.372371793,0.143948042,9.533799635,1.5163E-21,7.65414E-21,protein_coding,NA,NE,cell wall and cell processes
Rv1270c,438.9647899,0.498531384,0.135061102,3.69115441,0.000223239,0.000389548,protein_coding,lprA,NE,cell wall and cell processes
