gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_biotype,gene_name,Essentiality,Functional
Rv0955,882.327225,0.085204798,0.127865241,0.66636404,0.505178442,0.719142711,protein_coding,NA,NE,cell wall and cell processes
Rv0956,171.8489986,-0.248865898,0.111112624,-2.239762591,0.02510634,0.125906647,protein_coding,purN,ES,intermediary metabolism and respiration
Rv0957,804.2684383,-0.084983037,0.153109325,-0.555048078,0.578861776,0.772665545,protein_coding,purH,ES,intermediary metabolism and respiration
Rv0958,662.7072078,-0.033002257,0.187700667,-0.175823868,0.860432318,0.936208363,protein_coding,NA,NE,intermediary metabolism and respiration
Rv0959,656.0078755,-0.011025184,0.175832246,-0.062702855,0.950003124,0.976344674,protein_coding,NA,NE,conserved hypotheticals
Rv0959A,63.79827626,-0.219386751,0.183380402,-1.196347855,0.231560841,0.481497458,protein_coding,vapB9,NE,"virulence, detoxification, adaptation"
Rv0960,174.347027,-0.037304665,0.160147946,-0.232938766,0.815808955,0.913733421,protein_coding,vapC9,NE,"virulence, detoxification, adaptation"
Rv0961,380.3887816,0.107035193,0.225831519,0.473960381,0.63552816,0.807644962,protein_coding,NA,NE,cell wall and cell processes
Rv0962c,10.90918464,-0.162681954,0.38070706,-0.427315306,0.669149686,0.828381229,protein_coding,lprP,NE,cell wall and cell processes
Rv0963c,39.45184151,-0.180112057,0.269948772,-0.667208285,0.5046391,0.718630493,protein_coding,NA,NE,conserved hypotheticals
Rv0964c,34.0749492,0.105507408,0.192108517,0.549207341,0.582863167,0.773934614,protein_coding,NA,NE,conserved hypotheticals
Rv0965c,150.7947737,-0.155384556,0.122478101,-1.268672153,0.204558018,0.450906248,protein_coding,NA,NE,conserved hypotheticals
Rv0966c,791.4104423,-0.200119525,0.12700632,-1.575665875,0.115102826,0.324934141,protein_coding,NA,NE,conserved hypotheticals
Rv0967,474.4580953,0.676937222,0.16198455,4.179023385,2.92764E-05,0.000662109,protein_coding,csoR,Uncertain,regulatory proteins
Rv0968,248.4346358,0.78265744,0.166078791,4.712567068,2.44616E-06,7.7714E-05,protein_coding,NA,NE,conserved hypotheticals
Rv0969,1251.266418,0.728435384,0.139861095,5.208277435,1.90602E-07,7.40756E-06,protein_coding,ctpV,NE,cell wall and cell processes
Rv0970,475.3002933,0.023411178,0.142034218,0.16482773,0.869079578,0.941013132,protein_coding,NA,NE,cell wall and cell processes
Rv0971c,82.67063569,-0.349822416,0.217343466,-1.609537301,0.107498906,0.3122773,protein_coding,echA7,NE,lipid metabolism
Rv0972c,313.2266388,-0.351622702,0.16322923,-2.154165047,0.031227231,0.143786716,protein_coding,fadE12,NE,lipid metabolism
Rv0973c,314.690498,-0.007565996,0.17473991,-0.043298614,0.965463496,0.983597913,protein_coding,accA2,NE,lipid metabolism
Rv0974c,193.5441582,-0.290964158,0.197121482,-1.476065187,0.139926393,0.362390604,protein_coding,accD2,NE,lipid metabolism
Rv0975c,152.1888903,-0.308913679,0.183614736,-1.682401343,0.092491041,0.283059356,protein_coding,fadE13,NE,lipid metabolism
Rv0976c,175.5890561,0.063346694,0.237513872,0.266707345,0.789694498,0.897543179,protein_coding,NA,NE,conserved hypotheticals
Rv0977,281.7225485,-0.126118474,0.090155591,-1.398897986,0.161843577,0.392166972,protein_coding,PE_PGRS16,GA,PE/PPE
Rv0978c,35.46476445,2.721161471,0.570092953,4.7731891,1.81331E-06,5.94975E-05,protein_coding,PE_PGRS17,GA,PE/PPE
Rv0979c,14.12359642,0.503684993,0.325747792,1.546242232,0.122046078,0.336931344,protein_coding,NA,GA,conserved hypotheticals
Rv0979A,600.7923603,0.015098197,0.234789568,0.06430523,0.948727189,0.976286616,protein_coding,rpmF,Uncertain,information pathways
Rv0980c,36.49910486,0.420453654,0.299304456,1.40476911,0.160089947,0.390518013,protein_coding,PE_PGRS18,GA,PE/PPE
Rv0981,1164.239484,0.086799613,0.191790382,0.452575421,0.650854501,0.817755984,protein_coding,mprA,GA,regulatory proteins
Rv0982,3660.423457,0.135125539,0.204384412,0.661134273,0.508526208,0.723393891,protein_coding,mprB,ES,regulatory proteins
Rv0983,7237.964018,0.27396855,0.2161153,1.267696224,0.204906454,0.451177411,protein_coding,pepD,NE,intermediary metabolism and respiration
Rv0984,3549.912574,0.161098867,0.202334617,0.796200225,0.425915667,0.659706671,protein_coding,moaB2,NE,intermediary metabolism and respiration
Rv0985c,212.5302938,-0.58934365,0.18820599,-3.13137563,0.001739895,0.017543572,protein_coding,mscL,NE,cell wall and cell processes
Rv0986,428.0184623,-0.656850093,0.20430595,-3.215031633,0.001304301,0.014000243,protein_coding,NA,NE,cell wall and cell processes
Rv0987,1019.44439,-0.344683169,0.112402159,-3.066517347,0.002165682,0.020302639,protein_coding,NA,NE,cell wall and cell processes
Rv0988,674.283208,-0.278225292,0.140714022,-1.977239291,0.048014588,0.189735831,protein_coding,NA,NE,cell wall and cell processes
Rv0989c,335.2816927,0.043945085,0.108962924,0.403303101,0.686725261,0.839890381,protein_coding,grcC2,NE,intermediary metabolism and respiration
Rv0990c,651.4779615,2.236588234,0.184842768,12.09994992,1.05676E-33,3.254E-31,protein_coding,NA,NE,conserved hypotheticals
Rv0991c,2384.286219,1.024289039,0.18038099,5.678475542,1.359E-08,6.40011E-07,protein_coding,NA,NE,conserved hypotheticals
Rv0992c,130.1283877,-0.131973075,0.221350909,-0.596216545,0.551030574,0.750824894,protein_coding,NA,NE,conserved hypotheticals
Rv0993,831.8998773,-0.101688444,0.150540747,-0.67548784,0.499365874,0.713914855,protein_coding,galU,ES,intermediary metabolism and respiration
Rv0994,1085.867146,0.051799305,0.114947622,0.450633984,0.652253369,0.818485967,protein_coding,moeA1,NE,intermediary metabolism and respiration
Rv0995,345.6638794,0.075056664,0.109746012,0.683912448,0.494030453,0.709218977,protein_coding,rimJ,NE,information pathways
Rv0996,1680.479602,-0.100471511,0.129204075,-0.777618748,0.436793805,0.66943451,protein_coding,NA,NE,cell wall and cell processes
Rvnt15,38.7212889,-0.17804855,0.165267217,-1.077337376,0.28132957,0.530303333,tRNA,alaV,NA,NA
Rv0997a,2434.06938,0.042086917,0.145145342,0.289963953,0.771843814,0.88944382,protein_coding,NA,NA,NA
Rv0997,1578.438735,0.106972321,0.204933988,0.521984281,0.601681275,0.785561039,protein_coding,NA,NE,conserved hypotheticals
Rv0998,429.7459435,0.340593676,0.221154562,1.54007077,0.123543104,0.33919276,protein_coding,NA,NE,conserved hypotheticals
Rv0999,352.9478105,0.112986256,0.165285028,0.683584334,0.49423768,0.709218977,protein_coding,NA,NE,conserved hypotheticals
Rv1000c,554.1538869,0.316126115,0.127184491,2.485571254,0.012934369,0.079778551,protein_coding,NA,NE,conserved hypotheticals
Rv1001,577.6048684,0.088014194,0.069796108,1.261018642,0.207302131,0.454950893,protein_coding,arcA,NE,intermediary metabolism and respiration
Rv1002c,687.0238032,-0.167324823,0.121271399,-1.379755039,0.16766208,0.402368889,protein_coding,NA,GD,cell wall and cell processes
Rv1003,157.9395394,-0.264565657,0.213208512,-1.240877553,0.214650986,0.462657236,protein_coding,NA,NE,conserved hypotheticals
Rv1004c,271.2460961,0.277116681,0.198412051,1.396672631,0.162512038,0.393548511,protein_coding,NA,NE,cell wall and cell processes
Rv1005c,354.4019254,0.189738557,0.182524378,1.039524464,0.298560887,0.546907994,protein_coding,NA,ES,intermediary metabolism and respiration
Rv1006,2565.229809,0.034694392,0.159253577,0.217856282,0.827541091,0.917672668,protein_coding,NA,GA,conserved hypotheticals
Rv1007c,693.4231531,-0.108036973,0.076977754,-1.403483051,0.160472843,0.390765151,protein_coding,metS,ES,information pathways
Rv1008,101.1601052,-0.071032536,0.184168564,-0.385693055,0.699724007,0.847758838,protein_coding,tatD,GA,cell wall and cell processes
Rv1009,2422.599395,-0.294848025,0.105516878,-2.794320971,0.005200883,0.040269119,protein_coding,rpfB,NE,cell wall and cell processes
Rv1010,604.5810909,-0.062464316,0.11231513,-0.556152281,0.578106757,0.772665545,protein_coding,ksgA,NE,information pathways
Rv1011,371.6841,-0.023780994,0.150981493,-0.157509334,0.874843452,0.9439907,protein_coding,ispE,ES,intermediary metabolism and respiration
Rv1012,21.13815573,0.040197631,0.204450066,0.196613439,0.844130053,0.923695912,protein_coding,NA,NE,conserved hypotheticals
Rv1013,2405.706301,0.20524696,0.233776276,0.877963171,0.379963705,0.6218294,protein_coding,pks16,NE,lipid metabolism
Rv1014c,133.4116963,-0.107125929,0.14106016,-0.759434335,0.447592781,0.677652762,protein_coding,pth,ES,intermediary metabolism and respiration
Rv1015c,562.6173047,-0.077354426,0.156525782,-0.494196068,0.621167717,0.799181363,protein_coding,rplY,GD,information pathways
Rv1016c,497.7367734,-0.042486017,0.098840803,-0.429842895,0.667309928,0.828110605,protein_coding,lpqT,GA,cell wall and cell processes
Rv1017c,1813.870519,-0.248433617,0.106084559,-2.341845225,0.019188671,0.10485554,protein_coding,prsA,ES,intermediary metabolism and respiration
Rv1018c,960.382888,-0.020822624,0.105472783,-0.197421778,0.843497488,0.923555921,protein_coding,glmU,ES,cell wall and cell processes
Rvnt16,1.121658819,-1.384176494,1.286717263,-1.075742538,0.282042417,0.530303333,tRNA,glnT,NA,NA
Rv1019,591.0057159,-0.015646633,0.136882189,-0.1143073,0.908994196,0.959826897,protein_coding,NA,NE,regulatory proteins
Rv1020,1072.253266,0.252655085,0.150296037,1.68104955,0.09275329,0.283512485,protein_coding,mfd,NE,information pathways
Rv1021,524.9538441,0.048775616,0.082708749,0.58972741,0.555373416,0.753111754,protein_coding,NA,NE,conserved hypotheticals
Rv1022,321.7848444,0.173783465,0.094705681,1.834984595,0.066507972,0.231593016,protein_coding,lpqU,NE,cell wall and cell processes
Rv1023,1143.174246,-0.098687632,0.210428391,-0.468984399,0.639080787,0.810339054,protein_coding,eno,GD,intermediary metabolism and respiration
Rv1024,238.2468574,0.131478163,0.132740866,0.990487461,0.321935915,0.570320689,protein_coding,NA,ES,cell wall and cell processes
Rv1025,210.9973423,0.140699087,0.115296513,1.220323867,0.222342126,0.472783469,protein_coding,NA,ES,conserved hypotheticals
Rv1026,155.4283476,0.184829477,0.162702479,1.135996687,0.255957951,0.510240237,protein_coding,NA,NE,"virulence, detoxification, adaptation"
Rv1027c,115.243413,-0.188635599,0.14304367,-1.318727339,0.187260283,0.428834619,protein_coding,kdpE,NE,regulatory proteins
Rv1028c,336.5338951,-0.217693196,0.115827847,-1.879454733,0.060182429,0.217624447,protein_coding,kdpD,NE,regulatory proteins
Rv1028A,15.97459148,-0.368659626,0.269409435,-1.36839909,0.171187189,0.407894236,protein_coding,kdpF,NE,cell wall and cell processes
Rv1029,176.7104291,-0.119975739,0.186047015,-0.644867851,0.519012827,0.730523329,protein_coding,kdpA,NE,cell wall and cell processes
Rv1030,203.1053591,-0.072558163,0.122604063,-0.591808793,0.553978635,0.752741505,protein_coding,kdpB,NE,cell wall and cell processes
Rv1031,84.98553947,-0.002318011,0.15801779,-0.014669305,0.988296008,0.995508032,protein_coding,kdpC,NE,cell wall and cell processes
Rv1032c,250.8615426,-0.755607989,0.102177871,-7.395025753,1.41381E-13,1.34749E-11,protein_coding,trcS,NE,regulatory proteins
Rv1033c,264.1391704,-1.513091314,0.146303805,-10.34211871,4.54379E-25,9.09439E-23,protein_coding,trcR,GA,regulatory proteins
Rv1037c,10.86975788,0.095499234,0.437283357,0.218392108,0.827123614,0.917672668,protein_coding,esxI,NE,NA
Rv1038c,25.20775266,-0.439213317,0.4856089,-0.904458951,0.365752091,0.60978993,protein_coding,esxJ,NE,cell wall and cell processes
Rv1039c,47.98626771,0.527655934,0.217827847,2.42235298,0.015420364,0.091288032,protein_coding,PPE15,NE,PE/PPE
Rv1040c,29.18200311,0.099143412,0.326106367,0.304021701,0.761111358,0.882721796,protein_coding,PE8,NE,PE/PPE
Rv1041c,9.95494705,0.027388771,0.32167267,0.085144849,0.932146235,0.967866697,protein_coding,NA,NE,insertion seqs and phages
Rv1042c,333.5722675,-0.492797261,0.159756421,-3.08467889,0.00203772,0.01951434,protein_coding,NA,NE,NA
Rv1043c,414.6373858,0.191375038,0.104295396,1.834932759,0.066515653,0.231593016,protein_coding,NA,GA,conserved hypotheticals
Rv1044,65.37163119,0.068589346,0.217537057,0.315299596,0.752534192,0.87734476,protein_coding,NA,ES,conserved hypotheticals
Rv1045,166.4919617,-0.040579088,0.189703283,-0.2139082,0.830618646,0.91773846,protein_coding,NA,NE,conserved hypotheticals
Rv1047,4.349222558,-0.868595029,0.585759362,-1.482853004,0.13811347,0.360880039,protein_coding,NA,NE,NA
Rv1048c,278.8295419,0.179599776,0.184927904,0.971188076,0.331454631,0.580154301,protein_coding,NA,NE,conserved hypotheticals
Rv1049,291.464596,-0.556715612,0.200540899,-2.776070187,0.005502033,0.042031752,protein_coding,NA,NE,regulatory proteins
Rv1050,325.7633159,-0.060623914,0.188619779,-0.321408043,0.747901188,0.875665777,protein_coding,NA,NE,intermediary metabolism and respiration
Rv1051c,16.26674492,-0.420854178,0.387837605,-1.085129891,0.27786413,0.527151712,protein_coding,NA,NE,conserved hypotheticals
Rv1052,416.6708749,0.240093613,0.168433332,1.425451896,0.154026616,0.381068321,protein_coding,NA,NE,conserved hypotheticals
Rvnt17,78.86560997,-0.212855218,0.171135774,-1.243779795,0.213580619,0.461949532,tRNA,leuX,NA,NA
Rv1056,237.6574384,-0.050000574,0.190148001,-0.262956084,0.792584428,0.899255277,protein_coding,NA,NE,conserved hypotheticals
Rv1057,1931.659441,1.54683519,0.912300474,1.695532595,0.089974432,0.27812174,protein_coding,NA,NE,conserved hypotheticals
Rv1058,580.022785,-0.29805353,0.226491353,-1.315959864,0.188187514,0.430465496,protein_coding,fadD14,NE,lipid metabolism
Rv1059,445.1638715,-0.268850606,0.111942708,-2.401680391,0.01631996,0.094133719,protein_coding,NA,NE,conserved hypotheticals
Rv1060,444.5869758,-0.29521038,0.1270903,-2.322839587,0.020187772,0.108181592,protein_coding,NA,NE,conserved hypotheticals
Rv1061,317.8145865,0.000163931,0.105276682,0.001557141,0.998757581,0.999256835,protein_coding,NA,NE,conserved hypotheticals
Rv1062,90.73767729,0.13510434,0.204660712,0.66013813,0.509165191,0.723788445,protein_coding,NA,NE,conserved hypotheticals
Rv1063c,284.8157725,0.121846489,0.118114424,1.031597022,0.302260936,0.550227616,protein_coding,NA,NE,conserved hypotheticals
Rv1064c,63.00169914,0.044528673,0.373305389,0.119282161,0.905051816,0.957938239,protein_coding,lpqV,NE,cell wall and cell processes
Rv1065,424.6565664,0.413703193,0.149226694,2.772313597,0.005565939,0.042358275,protein_coding,NA,NE,conserved hypotheticals
Rv1066,151.1403652,0.392802233,0.219119465,1.79263961,0.073030569,0.243617805,protein_coding,NA,NE,conserved hypotheticals
Rv1067c,15.37792038,0.866407794,0.446080573,1.942267489,0.052104727,0.199976242,protein_coding,PE_PGRS19,NE,PE/PPE
Rv1068c,35.89457742,0.390295616,0.185127654,2.108251292,0.035009259,0.154682188,protein_coding,PE_PGRS20,NE,PE/PPE
Rv1069c,583.2526793,0.010838204,0.173816937,0.062354133,0.95028082,0.976379395,protein_coding,NA,NE,conserved hypotheticals
Rv1070c,587.7359296,-0.156775649,0.178217995,-0.879684728,0.379030125,0.621572139,protein_coding,echA8,NE,lipid metabolism
Rv1071c,517.2933664,-0.219703721,0.146363216,-1.501085642,0.133333412,0.354404813,protein_coding,echA9,NE,lipid metabolism
Rv1072,31232.62996,0.213208656,0.194139535,1.09822379,0.272106781,0.523423086,protein_coding,NA,NE,cell wall and cell processes
Rv1073,8041.540924,0.163536661,0.261435065,0.625534534,0.531620291,0.73763467,protein_coding,NA,GA,conserved hypotheticals
Rv1074c,2779.883831,-0.082087493,0.100684028,-0.815298059,0.41490172,0.651314346,protein_coding,fadA3,GA,lipid metabolism
Rv1075c,154.7880252,-0.020550329,0.134598112,-0.152679178,0.878651282,0.944986857,protein_coding,NA,NE,cell wall and cell processes
Rv1076,624.3656439,-0.181953771,0.165214405,-1.101319045,0.270757825,0.522505375,protein_coding,lipU,NE,intermediary metabolism and respiration
Rv1077,1233.632314,-0.036342222,0.122305275,-0.297143535,0.766356928,0.886626238,protein_coding,cbs,NE,intermediary metabolism and respiration
Rv1078,2240.052669,-0.369668445,0.174636342,-2.1167899,0.034277683,0.152677174,protein_coding,NA,NE,conserved hypotheticals
Rv1079,1265.448629,-0.287129242,0.148280463,-1.936392947,0.052819593,0.20217633,protein_coding,metB,NE,intermediary metabolism and respiration
Rv1080c,3068.029096,0.11518353,0.11082707,1.039308629,0.298661223,0.546907994,protein_coding,greA,NE,information pathways
Rv1081c,109.1183959,0.059015819,0.123355425,0.478420944,0.63235063,0.806599176,protein_coding,NA,NE,cell wall and cell processes
Rv1082,668.9858823,0.009978602,0.107146582,0.093130379,0.925799983,0.965772974,protein_coding,mca,NE,"virulence, detoxification, adaptation"
Rv1083,151.6615026,0.086964664,0.125295487,0.694076587,0.487634181,0.706690952,protein_coding,NA,NE,conserved hypotheticals
Rv1084,227.9453218,0.310138756,0.177934805,1.742990962,0.081335194,0.26088524,protein_coding,NA,NE,conserved hypotheticals
Rv1085c,335.7206357,-0.134319181,0.143900975,-0.933413975,0.350606268,0.597498368,protein_coding,NA,NE,"virulence, detoxification, adaptation"
Rv1086,728.60685,0.066844801,0.113815365,0.587309115,0.55699612,0.754026199,protein_coding,NA,NE,cell wall and cell processes
Rv1087,229.3160115,0.165396188,0.303810939,0.54440498,0.58616282,0.774570233,protein_coding,PE_PGRS21,NE,PE/PPE
Rv1088,18.32364769,-0.345345992,0.336516947,-1.026236552,0.304780096,0.55330373,protein_coding,PE9,NE,PE/PPE
Rv1088a,38.55717907,-0.261365244,0.264045048,-0.989850958,0.322246973,0.570484282,protein_coding,NA,NA,NA
Rv1091,89.72261722,0.455956288,0.414402112,1.10027501,0.271212317,0.522707225,protein_coding,PE_PGRS22,NE,PE/PPE
Rv1092c,335.8177664,0.194238203,0.129672683,1.497911505,0.134156244,0.355197941,protein_coding,coaA,ES,intermediary metabolism and respiration
RVnc0034,48.76896761,-0.124965652,0.253427527,-0.493102122,0.621940431,0.799181363,ncRNA,MTS0858,NA,NA
Rv1093,1646.378689,0.102950527,0.138301882,0.744389918,0.456640617,0.684802717,protein_coding,glyA1,ES,intermediary metabolism and respiration
Rv1094,9737.470145,0.643637442,0.204252623,3.151183242,0.001626104,0.01658997,protein_coding,desA2,ES,lipid metabolism
Rv1095,4033.496509,0.51580565,0.090814078,5.679798378,1.34854E-08,6.40011E-07,protein_coding,phoH2,NE,intermediary metabolism and respiration
Rv1096,1338.378503,-0.327927953,0.167906328,-1.953041064,0.05081473,0.196913226,protein_coding,NA,NE,intermediary metabolism and respiration
Rv1097c,815.2791947,0.091229596,0.14348655,0.635805907,0.524902937,0.734410554,protein_coding,NA,NE,cell wall and cell processes
Rv1098c,1096.013392,0.151634289,0.118951527,1.274756977,0.202395273,0.449605038,protein_coding,fum,ES,intermediary metabolism and respiration
Rv1099c,574.6525343,-0.009892261,0.119045741,-0.083096305,0.933774964,0.967866697,protein_coding,glpX,NE,intermediary metabolism and respiration
Rv1100,441.3060464,0.022782977,0.201106772,0.113287965,0.909802259,0.959920517,protein_coding,NA,NE,conserved hypotheticals
Rv1101c,791.7800956,0.136187028,0.150822717,0.902960976,0.366546607,0.610422811,protein_coding,NA,NE,cell wall and cell processes
Rv1102c,809.8993685,-0.061484472,0.138436056,-0.44413626,0.656944072,0.822052867,protein_coding,mazF3,NE,"virulence, detoxification, adaptation"
Rv1103c,357.8816923,0.018724315,0.188448866,0.099360189,0.920852291,0.96395704,protein_coding,mazE3,NE,"virulence, detoxification, adaptation"
Rv1106c,638.1228617,0.006116862,0.124764,0.049027463,0.96089741,0.981493323,protein_coding,NA,NE,intermediary metabolism and respiration
Rv1107c,338.9071779,-0.211028685,0.353342172,-0.597236055,0.55034979,0.750674513,protein_coding,xseB,NE,information pathways
Rv1108c,534.313763,0.386371899,0.13947285,2.770230196,0.005601669,0.042549298,protein_coding,xseA,NE,information pathways
Rv1109c,2077.133536,-0.139134294,0.096384518,-1.443533637,0.148870204,0.375742387,protein_coding,NA,NE,conserved hypotheticals
Rv1110,1756.730716,0.000929152,0.131188705,0.007082562,0.99434898,0.997997479,protein_coding,lytB2,ES,cell wall and cell processes
Rv1111c,999.0644121,-0.007171307,0.113325568,-0.06328057,0.949543087,0.976344674,protein_coding,NA,ESD,conserved hypotheticals
Rv1112,129.3922313,-0.182367278,0.154679942,-1.178997586,0.238399137,0.488889214,protein_coding,NA,NE,conserved hypotheticals
Rv1113,51.18964337,-0.380198306,0.231804121,-1.640170612,0.100969698,0.299393853,protein_coding,vapB32,NE,"virulence, detoxification, adaptation"
Rv1114,133.7154388,-0.331465272,0.14128257,-2.346115808,0.018970212,0.104024328,protein_coding,vapC32,NE,"virulence, detoxification, adaptation"
Rv1115,85.26404138,0.031156674,0.127576116,0.244220277,0.807060223,0.907999459,protein_coding,NA,NE,cell wall and cell processes
Rv1116,27.11777918,-0.127966802,0.21957414,-0.582795414,0.560031032,0.75672694,protein_coding,NA,NE,conserved hypotheticals
Rv1117,778.8279098,-0.028636747,0.127213915,-0.22510703,0.821896012,0.916283415,protein_coding,NA,NE,conserved hypotheticals
Rv1118c,169.4779201,-0.236868309,0.144253792,-1.642024834,0.100584858,0.298695241,protein_coding,NA,NE,conserved hypotheticals
Rv1119c,0.332824285,-0.186530419,2.350525702,-0.079356894,0.936748754,0.96908734,protein_coding,NA,Uncertain,conserved hypotheticals
Rv1120c,14.05511861,0.453384253,0.364107482,1.245193453,0.213060649,0.461582027,protein_coding,NA,NE,conserved hypotheticals
Rv1121,2902.707564,0.333556909,0.107340619,3.107462138,0.001887012,0.018697295,protein_coding,zwf1,NE,intermediary metabolism and respiration
Rv1122,1144.781423,0.186256379,0.126886724,1.467894927,0.142132766,0.366159163,protein_coding,gnd2,ES,intermediary metabolism and respiration
Rv1123c,399.6005841,-0.24663883,0.121185545,-2.03521657,0.041829087,0.173875216,protein_coding,bpoB,NE,"virulence, detoxification, adaptation"
Rv1124,170.0356179,0.161674922,0.160995721,1.004218755,0.315273184,0.563118262,protein_coding,ephC,NE,"virulence, detoxification, adaptation"
Rv1125,128.5361899,0.241441868,0.165090836,1.462478921,0.143610016,0.368419334,protein_coding,NA,NE,conserved hypotheticals
Rv1126c,423.6963257,0.057723998,0.10416964,0.554134562,0.579486758,0.772665545,protein_coding,NA,NE,conserved hypotheticals
Rv1127c,1281.145294,0.014331624,0.100345134,0.142823312,0.886429726,0.949013559,protein_coding,ppdK,NE,intermediary metabolism and respiration
Rv1128c,1124.676262,0.263053214,0.103042165,2.552869639,0.010683948,0.069409577,protein_coding,NA,NE,insertion seqs and phages
Rv1129c,539.7591619,-0.301415182,0.320486347,-0.940493049,0.346964713,0.595838588,protein_coding,NA,NE,regulatory proteins
Rv1130,3117.028371,-0.100086118,0.433599908,-0.230825966,0.817450008,0.914745693,protein_coding,prpD,NE,intermediary metabolism and respiration
Rv1131,2496.203928,-0.102375472,0.476897883,-0.214669589,0.830024934,0.917672668,protein_coding,prpC,NE,intermediary metabolism and respiration
Rv1132,936.6895554,-0.024675274,0.096650107,-0.255305185,0.798487396,0.902412492,protein_coding,NA,NE,cell wall and cell processes
Rv1133c,10863.71365,0.528471484,0.245576806,2.15196008,0.031400499,0.144147014,protein_coding,metE,ES,intermediary metabolism and respiration
Rv1134,18.39389661,-0.029338954,0.286913015,-0.102257314,0.918552436,0.963535895,protein_coding,NA,NE,conserved hypotheticals
Rv1135c,145.8933128,-0.433602551,0.120906643,-3.586259116,0.000335456,0.00483032,protein_coding,PPE16,NE,PE/PPE
Rv1138a,16.35111764,0.387440344,0.269409212,1.438110973,0.15040257,0.376272227,protein_coding,NA,NA,NA
Rv1138c,153.4278222,0.107253425,0.147857302,0.725384705,0.468216054,0.694173653,protein_coding,NA,NE,intermediary metabolism and respiration
Rv1139c,270.9945014,0.177253973,0.113769405,1.558010895,0.119230665,0.33190567,protein_coding,NA,NE,cell wall and cell processes
Rv1140,609.7860498,0.090662141,0.106030818,0.855054628,0.392520906,0.633326684,protein_coding,NA,NE,cell wall and cell processes
Rv1141c,220.907846,-0.158591339,0.117904166,-1.345086814,0.178597201,0.416380079,protein_coding,echA11,NE,lipid metabolism
Rv1142c,582.3776692,0.128440626,0.1576659,0.814637953,0.415279579,0.651396612,protein_coding,echA10,NE,lipid metabolism
Rv1143,399.762122,0.116412286,0.082022339,1.419275379,0.155818747,0.383369666,protein_coding,mcr,GA,lipid metabolism
Rv1144,166.9533955,-0.015478056,0.134674235,-0.114929598,0.908500924,0.959559156,protein_coding,NA,GA,intermediary metabolism and respiration
Rv1145,113.4903601,-0.414919639,0.150148749,-2.763390582,0.005720427,0.043205412,protein_coding,NA,GA,cell wall and cell processes
Rv1146,197.8938929,-0.383453085,0.128891105,-2.975015894,0.002929734,0.025718693,protein_coding,NA,GA,cell wall and cell processes
Rv1147,73.1209508,-0.093614968,0.178258833,-0.525163139,0.599469787,0.783805374,protein_coding,NA,GA,conserved hypotheticals
Rv1148c,3358.866356,-0.036000792,0.246304247,-0.146163909,0.883791996,0.947771688,protein_coding,NA,NE,insertion seqs and phages
Rv1149,13.76870102,0.033863142,0.552306723,0.061312203,0.951110573,0.976617035,protein_coding,NA,NE,insertion seqs and phages
Rv1150,5.156345022,0.294366751,0.488195931,0.602968465,0.546529668,0.748518732,pseudogene,NA,NA,NA
Rv1151c,194.8618467,0.104968699,0.100692043,1.042472631,0.297192608,0.545529416,protein_coding,NA,NE,regulatory proteins
Rv1152,400.3100491,0.033934189,0.149044947,0.227677551,0.819896925,0.915899298,protein_coding,NA,NE,regulatory proteins
Rv1153c,164.0694028,-0.339361824,0.126170876,-2.689700149,0.007151625,0.050758783,protein_coding,omt,NE,lipid metabolism
Rv1154c,190.5718067,-0.44782305,0.158641326,-2.822865017,0.004759661,0.037653995,protein_coding,NA,NE,conserved hypotheticals
Rv1155,834.9142724,-0.06534653,0.110948754,-0.588979394,0.555875096,0.753527942,protein_coding,NA,NE,intermediary metabolism and respiration
Rv1155a,175.7535228,-0.465820832,0.13597212,-3.425855484,0.000612866,0.007608548,protein_coding,NA,NA,NA
Rv1156,2334.482897,0.167086361,0.143445687,1.164805746,0.244097632,0.496253338,protein_coding,NA,NE,conserved hypotheticals
Rv1157c,648.9434881,-0.045763682,0.175892123,-0.260180393,0.794724628,0.899899643,protein_coding,NA,NE,conserved hypotheticals
RVnc0012,74.07970418,0.377024332,0.148254795,2.543083557,0.010987895,0.070828572,ncRNA,mcr10,NA,NA
Rv1158c,442.5153643,0.272543024,0.227801243,1.196407098,0.231537733,0.481497458,protein_coding,NA,NE,conserved hypotheticals
Rv1159,420.9020707,0.187772249,0.141414401,1.327815606,0.18423903,0.424517638,protein_coding,pimE,NE,cell wall and cell processes
Rv1159A,493.773176,-0.006902833,0.19120667,-0.036101424,0.971201487,0.986706103,protein_coding,NA,NE,conserved hypotheticals
Rv1160,137.1823976,-0.43419452,0.185879222,-2.335895936,0.019496666,0.10589573,protein_coding,mutT2,NE,information pathways
Rv1161,17656.74672,0.405309407,0.130297611,3.11064343,0.001866802,0.01854295,protein_coding,narG,NE,intermediary metabolism and respiration
Rv1162,4644.55046,0.173599049,0.132442086,1.310754408,0.18994075,0.432880394,protein_coding,narH,NE,intermediary metabolism and respiration
Rv1163,539.2869701,0.486167074,0.126579171,3.840814165,0.000122627,0.002141002,protein_coding,narJ,NE,intermediary metabolism and respiration
Rv1164,688.4361425,0.243185183,0.195808106,1.241956673,0.214252548,0.462346604,protein_coding,narI,NE,intermediary metabolism and respiration
